timestamp,is_anomaly,incident_id,phase
2026-05-29T06:16:59Z,0,,normal
2026-05-29T06:17:04Z,0,,normal
2026-05-29T06:17:09Z,0,,normal
2026-05-29T06:17:14Z,0,,normal
2026-05-29T06:17:19Z,0,,normal
2026-05-29T06:17:24Z,0,,normal
2026-05-29T06:17:29Z,0,,normal
2026-05-29T06:17:34Z,0,,normal
2026-05-29T06:17:39Z,0,,normal
2026-05-29T06:17:44Z,0,,normal
2026-05-29T06:17:49Z,0,,normal
2026-05-29T06:17:54Z,0,,normal
2026-05-29T06:17:59Z,0,,normal
2026-05-29T06:18:04Z,0,,normal
2026-05-29T06:18:09Z,0,,normal
2026-05-29T06:18:14Z,0,,normal
2026-05-29T06:18:19Z,0,,normal
2026-05-29T06:18:24Z,0,,normal
2026-05-29T06:18:29Z,0,,normal
2026-05-29T06:18:34Z,0,,normal
2026-05-29T06:18:39Z,0,,normal
2026-05-29T06:18:44Z,0,,normal
2026-05-29T06:18:49Z,0,,normal
2026-05-29T06:18:54Z,0,,normal
2026-05-29T06:18:59Z,0,,normal
2026-05-29T06:19:04Z,0,,normal
2026-05-29T06:19:09Z,0,,normal
2026-05-29T06:19:14Z,0,,normal
2026-05-29T06:19:19Z,0,,normal
2026-05-29T06:19:24Z,0,,normal
2026-05-29T06:19:29Z,0,,normal
2026-05-29T06:19:34Z,0,,normal
2026-05-29T06:19:39Z,0,,normal
2026-05-29T06:19:44Z,0,,normal
2026-05-29T06:19:49Z,0,,normal
2026-05-29T06:19:54Z,0,,normal
2026-05-29T06:19:59Z,1,INC-009,fault_effect
2026-05-29T06:20:04Z,1,INC-009,fault_effect
2026-05-29T06:20:09Z,1,INC-009,fault_effect
2026-05-29T06:20:14Z,1,INC-009,fault_effect
2026-05-29T06:20:19Z,1,INC-009,fault_effect
2026-05-29T06:20:24Z,1,INC-009,fault_effect
2026-05-29T06:20:29Z,1,INC-009,fault_effect
2026-05-29T06:20:34Z,1,INC-009,fault_effect
2026-05-29T06:20:39Z,1,INC-009,fault_effect
2026-05-29T06:20:44Z,1,INC-009,fault_effect
2026-05-29T06:20:49Z,1,INC-009,fault_effect
2026-05-29T06:20:54Z,1,INC-009,fault_effect
2026-05-29T06:20:59Z,0,,normal
2026-05-29T06:21:04Z,0,,normal
2026-05-29T06:21:09Z,0,,normal
2026-05-29T06:21:14Z,0,,normal
2026-05-29T06:21:19Z,0,,normal
2026-05-29T06:21:24Z,0,,normal
2026-05-29T06:21:29Z,0,,normal
2026-05-29T06:21:34Z,0,,normal
2026-05-29T06:21:39Z,0,,normal
2026-05-29T06:21:44Z,0,,normal
2026-05-29T06:21:49Z,0,,normal
2026-05-29T06:21:54Z,0,,normal
2026-05-29T06:21:59Z,0,,normal
2026-05-29T06:22:04Z,0,,normal
2026-05-29T06:22:09Z,0,,normal
2026-05-29T06:22:14Z,0,,normal
2026-05-29T06:22:19Z,0,,normal
2026-05-29T06:22:24Z,0,,normal
2026-05-29T06:22:29Z,0,,normal
2026-05-29T06:22:34Z,0,,normal
2026-05-29T06:22:39Z,0,,normal
2026-05-29T06:22:44Z,0,,normal
2026-05-29T06:22:49Z,0,,normal
2026-05-29T06:22:54Z,0,,normal
2026-05-29T06:22:59Z,0,,normal
2026-05-29T06:23:04Z,0,,normal
2026-05-29T06:23:09Z,0,,normal
2026-05-29T06:23:14Z,0,,normal
2026-05-29T06:23:19Z,0,,normal
2026-05-29T06:23:24Z,0,,normal
2026-05-29T06:23:29Z,0,,normal
2026-05-29T06:23:34Z,0,,normal
2026-05-29T06:23:39Z,0,,normal
2026-05-29T06:23:44Z,0,,normal
2026-05-29T06:23:49Z,0,,normal
2026-05-29T06:23:54Z,0,,normal
2026-05-29T06:23:59Z,0,,normal
2026-05-29T06:24:04Z,0,,normal
2026-05-29T06:24:09Z,0,,normal
2026-05-29T06:24:14Z,0,,normal
2026-05-29T06:24:19Z,0,,normal
2026-05-29T06:24:24Z,0,,normal
2026-05-29T06:24:29Z,0,,normal
2026-05-29T06:24:34Z,0,,normal
2026-05-29T06:24:39Z,0,,normal
2026-05-29T06:24:44Z,0,,normal
2026-05-29T06:24:49Z,1,INC-010,fault_effect
2026-05-29T06:24:54Z,1,INC-010,fault_effect
2026-05-29T06:24:59Z,1,INC-010,fault_effect
2026-05-29T06:25:04Z,1,INC-010,fault_effect
2026-05-29T06:25:09Z,1,INC-010,fault_effect
2026-05-29T06:25:14Z,1,INC-010,fault_effect
2026-05-29T06:25:19Z,1,INC-010,fault_effect
2026-05-29T06:25:24Z,1,INC-010,fault_effect
2026-05-29T06:25:29Z,1,INC-010,fault_effect
2026-05-29T06:25:34Z,1,INC-010,fault_effect
2026-05-29T06:25:39Z,1,INC-010,fault_effect
2026-05-29T06:25:44Z,1,INC-010,fault_effect
2026-05-29T06:25:49Z,0,,normal
2026-05-29T06:25:54Z,0,,normal
2026-05-29T06:25:59Z,0,,normal
2026-05-29T06:26:04Z,0,,normal
2026-05-29T06:26:09Z,0,,normal
2026-05-29T06:26:14Z,0,,normal
2026-05-29T06:26:19Z,0,,normal
2026-05-29T06:26:24Z,0,,normal
2026-05-29T06:26:29Z,0,,normal
2026-05-29T06:26:34Z,0,,normal
2026-05-29T06:26:39Z,0,,normal
2026-05-29T06:26:44Z,0,,normal
2026-05-29T06:26:49Z,0,,normal
2026-05-29T06:26:54Z,0,,normal
2026-05-29T06:26:59Z,0,,normal
2026-05-29T06:27:04Z,0,,normal
2026-05-29T06:27:09Z,0,,normal
2026-05-29T06:27:14Z,0,,normal
2026-05-29T06:27:19Z,0,,normal
2026-05-29T06:27:24Z,0,,normal
2026-05-29T06:27:29Z,0,,normal
2026-05-29T06:27:34Z,0,,normal
2026-05-29T06:27:39Z,0,,normal
2026-05-29T06:27:44Z,0,,normal
2026-05-29T06:27:49Z,0,,normal
2026-05-29T06:27:54Z,0,,normal
2026-05-29T06:27:59Z,0,,normal
2026-05-29T06:28:04Z,0,,normal
2026-05-29T06:28:09Z,0,,normal
2026-05-29T06:28:14Z,0,,normal
2026-05-29T06:28:19Z,0,,normal
2026-05-29T06:28:24Z,0,,normal
2026-05-29T06:28:29Z,0,,normal
2026-05-29T06:28:34Z,0,,normal
2026-05-29T06:28:39Z,0,,normal
2026-05-29T06:28:44Z,0,,normal
2026-05-29T06:28:49Z,0,,normal
2026-05-29T06:28:54Z,0,,normal
2026-05-29T06:28:59Z,0,,normal
2026-05-29T06:29:04Z,0,,normal
2026-05-29T06:29:09Z,0,,normal
2026-05-29T06:29:14Z,0,,normal
2026-05-29T06:29:19Z,0,,normal
2026-05-29T06:29:24Z,0,,normal
2026-05-29T06:29:29Z,0,,normal
2026-05-29T06:29:34Z,0,,normal
2026-05-29T06:29:39Z,0,,normal
2026-05-29T06:29:44Z,0,,normal
2026-05-29T06:29:49Z,0,,normal
2026-05-29T06:29:54Z,0,,normal
2026-05-29T06:29:59Z,0,,normal
2026-05-29T06:30:04Z,0,,normal
2026-05-29T06:30:09Z,0,,normal
2026-05-29T06:30:14Z,0,,normal
2026-05-29T06:30:19Z,0,,normal
2026-05-29T06:30:24Z,0,,normal
2026-05-29T06:30:29Z,0,,normal
2026-05-29T06:30:34Z,0,,normal
2026-05-29T06:30:39Z,0,,normal
2026-05-29T06:30:44Z,0,,normal
2026-05-29T06:30:49Z,0,,normal
2026-05-29T06:30:54Z,0,,normal
2026-05-29T06:30:59Z,0,,normal
2026-05-29T06:31:04Z,0,,normal
2026-05-29T06:31:09Z,0,,normal
2026-05-29T06:31:14Z,0,,normal
2026-05-29T06:31:19Z,0,,normal
2026-05-29T06:31:24Z,0,,normal
2026-05-29T06:31:29Z,0,,normal
2026-05-29T06:31:34Z,0,,normal
2026-05-29T06:31:39Z,0,,normal
2026-05-29T06:31:44Z,0,,normal
2026-05-29T06:31:49Z,0,,normal
2026-05-29T06:31:54Z,1,INC-011,fault_effect
2026-05-29T06:31:59Z,1,INC-011,fault_effect
2026-05-29T06:32:04Z,1,INC-011,fault_effect
2026-05-29T06:32:09Z,1,INC-011,fault_effect
2026-05-29T06:32:14Z,1,INC-011,fault_effect
2026-05-29T06:32:19Z,1,INC-011,fault_effect
2026-05-29T06:32:24Z,1,INC-011,fault_effect
2026-05-29T06:32:29Z,1,INC-011,fault_effect
2026-05-29T06:32:34Z,1,INC-011,fault_effect
2026-05-29T06:32:39Z,1,INC-011,fault_effect
2026-05-29T06:32:44Z,1,INC-011,fault_effect
2026-05-29T06:32:49Z,1,INC-011,fault_effect
2026-05-29T06:32:54Z,0,,normal
2026-05-29T06:32:59Z,0,,normal
2026-05-29T06:33:04Z,0,,normal
2026-05-29T06:33:09Z,0,,normal
2026-05-29T06:33:14Z,0,,normal
2026-05-29T06:33:19Z,0,,normal
2026-05-29T06:33:24Z,0,,normal
2026-05-29T06:33:29Z,0,,normal
2026-05-29T06:33:34Z,0,,normal
2026-05-29T06:33:39Z,0,,normal
2026-05-29T06:33:44Z,0,,normal
2026-05-29T06:33:49Z,0,,normal
2026-05-29T06:33:54Z,0,,normal
2026-05-29T06:33:59Z,0,,normal
2026-05-29T06:34:04Z,0,,normal
2026-05-29T06:34:09Z,0,,normal
2026-05-29T06:34:14Z,0,,normal
2026-05-29T06:34:19Z,0,,normal
2026-05-29T06:34:24Z,0,,normal
2026-05-29T06:34:29Z,0,,normal
2026-05-29T06:34:34Z,0,,normal
2026-05-29T06:34:39Z,0,,normal
2026-05-29T06:34:44Z,0,,normal
2026-05-29T06:34:49Z,0,,normal
2026-05-29T06:34:54Z,0,,normal
2026-05-29T06:34:59Z,0,,normal
2026-05-29T06:35:04Z,0,,normal
2026-05-29T06:35:09Z,0,,normal
2026-05-29T06:35:14Z,0,,normal
2026-05-29T06:35:19Z,0,,normal
2026-05-29T06:35:24Z,0,,normal
2026-05-29T06:35:29Z,0,,normal
2026-05-29T06:35:34Z,0,,normal
2026-05-29T06:35:39Z,0,,normal
2026-05-29T06:35:44Z,0,,normal
2026-05-29T06:35:49Z,0,,normal
2026-05-29T06:35:54Z,0,,normal
2026-05-29T06:35:59Z,0,,normal
2026-05-29T06:36:04Z,0,,normal
2026-05-29T06:36:09Z,0,,normal
2026-05-29T06:36:14Z,0,,normal
2026-05-29T06:36:19Z,0,,normal
2026-05-29T06:36:24Z,0,,normal
2026-05-29T06:36:29Z,1,INC-012,fault_effect
2026-05-29T06:36:34Z,1,INC-012,fault_effect
2026-05-29T06:36:39Z,1,INC-012,fault_effect
2026-05-29T06:36:44Z,1,INC-012,fault_effect
2026-05-29T06:36:49Z,1,INC-012,fault_effect
2026-05-29T06:36:54Z,1,INC-012,fault_effect
2026-05-29T06:36:59Z,1,INC-012,fault_effect
2026-05-29T06:37:04Z,1,INC-012,fault_effect
2026-05-29T06:37:09Z,1,INC-012,fault_effect
2026-05-29T06:37:14Z,1,INC-012,fault_effect
2026-05-29T06:37:19Z,1,INC-012,fault_effect
2026-05-29T06:37:24Z,1,INC-012,fault_effect
2026-05-29T06:37:29Z,0,,normal
2026-05-29T06:37:34Z,0,,normal
2026-05-29T06:37:39Z,0,,normal
2026-05-29T06:37:44Z,0,,normal
2026-05-29T06:37:49Z,0,,normal
2026-05-29T06:37:54Z,0,,normal
2026-05-29T06:37:59Z,0,,normal
2026-05-29T06:38:04Z,0,,normal
2026-05-29T06:38:09Z,0,,normal
2026-05-29T06:38:14Z,0,,normal
2026-05-29T06:38:19Z,0,,normal
2026-05-29T06:38:24Z,0,,normal
2026-05-29T06:38:29Z,0,,normal
2026-05-29T06:38:34Z,0,,normal
2026-05-29T06:38:39Z,0,,normal
2026-05-29T06:38:44Z,0,,normal
2026-05-29T06:38:49Z,0,,normal
2026-05-29T06:38:54Z,0,,normal
2026-05-29T06:38:59Z,0,,normal
2026-05-29T06:39:04Z,0,,normal
2026-05-29T06:39:09Z,0,,normal
2026-05-29T06:39:14Z,0,,normal
2026-05-29T06:39:19Z,0,,normal
2026-05-29T06:39:24Z,0,,normal
2026-05-29T06:39:29Z,0,,normal
2026-05-29T06:39:34Z,0,,normal
2026-05-29T06:39:39Z,0,,normal
2026-05-29T06:39:44Z,0,,normal
2026-05-29T06:39:49Z,0,,normal
2026-05-29T06:39:54Z,0,,normal
2026-05-29T06:39:59Z,0,,normal
2026-05-29T06:40:04Z,0,,normal
2026-05-29T06:40:09Z,0,,normal
2026-05-29T06:40:14Z,0,,normal
2026-05-29T06:40:19Z,0,,normal
2026-05-29T06:40:24Z,0,,normal
2026-05-29T06:40:29Z,0,,normal
2026-05-29T06:40:34Z,0,,normal
2026-05-29T06:40:39Z,0,,normal
2026-05-29T06:40:44Z,0,,normal
2026-05-29T06:40:49Z,0,,normal
2026-05-29T06:40:54Z,0,,normal
2026-05-29T06:40:59Z,0,,normal
2026-05-29T06:41:04Z,0,,normal
2026-05-29T06:41:09Z,0,,normal
2026-05-29T06:41:14Z,0,,normal
2026-05-29T06:41:19Z,0,,normal
2026-05-29T06:41:24Z,0,,normal
2026-05-29T06:41:29Z,0,,normal
2026-05-29T06:41:34Z,0,,normal
2026-05-29T06:41:39Z,0,,normal
2026-05-29T06:41:44Z,0,,normal
2026-05-29T06:41:49Z,0,,normal
2026-05-29T06:41:54Z,0,,normal
2026-05-29T06:41:59Z,0,,normal
2026-05-29T06:42:04Z,0,,normal
2026-05-29T06:42:09Z,0,,normal
2026-05-29T06:42:14Z,0,,normal
2026-05-29T06:42:19Z,0,,normal
2026-05-29T06:42:24Z,0,,normal
2026-05-29T06:42:29Z,0,,normal
2026-05-29T06:42:34Z,0,,normal
2026-05-29T06:42:39Z,0,,normal
2026-05-29T06:42:44Z,0,,normal
2026-05-29T06:42:49Z,0,,normal
2026-05-29T06:42:54Z,0,,normal
2026-05-29T06:42:59Z,0,,normal
2026-05-29T06:43:04Z,0,,normal
2026-05-29T06:43:09Z,0,,normal
2026-05-29T06:43:14Z,0,,normal
2026-05-29T06:43:19Z,0,,normal
2026-05-29T06:43:24Z,0,,normal
2026-05-29T06:43:29Z,0,,normal
2026-05-29T06:43:34Z,0,,normal
2026-05-29T06:43:39Z,0,,normal
2026-05-29T06:43:44Z,0,,normal
2026-05-29T06:43:49Z,0,,normal
2026-05-29T06:43:54Z,0,,normal
2026-05-29T06:43:59Z,0,,normal
2026-05-29T06:44:04Z,0,,normal
2026-05-29T06:44:09Z,0,,normal
2026-05-29T06:44:14Z,1,INC-013,fault_effect
2026-05-29T06:44:19Z,1,INC-013,fault_effect
2026-05-29T06:44:24Z,1,INC-013,fault_effect
2026-05-29T06:44:29Z,1,INC-013,fault_effect
2026-05-29T06:44:34Z,1,INC-013,fault_effect
2026-05-29T06:44:39Z,1,INC-013,fault_effect
2026-05-29T06:44:44Z,1,INC-013,fault_effect
2026-05-29T06:44:49Z,1,INC-013,fault_effect
2026-05-29T06:44:54Z,1,INC-013,fault_effect
2026-05-29T06:44:59Z,1,INC-013,fault_effect
2026-05-29T06:45:04Z,1,INC-013,fault_effect
2026-05-29T06:45:09Z,1,INC-013,fault_effect
2026-05-29T06:45:14Z,0,,normal
2026-05-29T06:45:19Z,0,,normal
2026-05-29T06:45:24Z,0,,normal
2026-05-29T06:45:29Z,0,,normal
2026-05-29T06:45:34Z,0,,normal
2026-05-29T06:45:39Z,0,,normal
2026-05-29T06:45:44Z,0,,normal
2026-05-29T06:45:49Z,0,,normal
2026-05-29T06:45:54Z,0,,normal
2026-05-29T06:45:59Z,0,,normal
2026-05-29T06:46:04Z,0,,normal
2026-05-29T06:46:09Z,0,,normal
2026-05-29T06:46:14Z,0,,normal
2026-05-29T06:46:19Z,0,,normal
2026-05-29T06:46:24Z,0,,normal
2026-05-29T06:46:29Z,0,,normal
2026-05-29T06:46:34Z,0,,normal
2026-05-29T06:46:39Z,0,,normal
2026-05-29T06:46:44Z,0,,normal
2026-05-29T06:46:49Z,0,,normal
2026-05-29T06:46:54Z,0,,normal
2026-05-29T06:46:59Z,0,,normal
2026-05-29T06:47:04Z,0,,normal
2026-05-29T06:47:09Z,0,,normal
2026-05-29T06:47:14Z,0,,normal
2026-05-29T06:47:19Z,0,,normal
2026-05-29T06:47:24Z,0,,normal
2026-05-29T06:47:29Z,0,,normal
2026-05-29T06:47:34Z,0,,normal
2026-05-29T06:47:39Z,0,,normal
2026-05-29T06:47:44Z,0,,normal
2026-05-29T06:47:49Z,0,,normal
2026-05-29T06:47:54Z,0,,normal
2026-05-29T06:47:59Z,0,,normal
2026-05-29T06:48:04Z,0,,normal
2026-05-29T06:48:09Z,0,,normal
2026-05-29T06:48:14Z,0,,normal
2026-05-29T06:48:19Z,0,,normal
2026-05-29T06:48:24Z,0,,normal
2026-05-29T06:48:29Z,0,,normal
2026-05-29T06:48:34Z,0,,normal
2026-05-29T06:48:39Z,0,,normal
2026-05-29T06:48:44Z,0,,normal
2026-05-29T06:48:49Z,0,,normal
2026-05-29T06:48:54Z,0,,normal
2026-05-29T06:48:59Z,0,,normal
2026-05-29T06:49:04Z,0,,normal
2026-05-29T06:49:09Z,0,,normal
2026-05-29T06:49:14Z,0,,normal
2026-05-29T06:49:19Z,0,,normal
2026-05-29T06:49:24Z,0,,normal
2026-05-29T06:49:29Z,0,,normal
2026-05-29T06:49:34Z,0,,normal
2026-05-29T06:49:39Z,0,,normal
2026-05-29T06:49:44Z,1,INC-014,fault_effect
2026-05-29T06:49:49Z,1,INC-014,fault_effect
2026-05-29T06:49:54Z,1,INC-014,fault_effect
2026-05-29T06:49:59Z,1,INC-014,fault_effect
2026-05-29T06:50:04Z,1,INC-014,fault_effect
2026-05-29T06:50:09Z,1,INC-014,fault_effect
2026-05-29T06:50:14Z,1,INC-014,fault_effect
2026-05-29T06:50:19Z,1,INC-014,fault_effect
2026-05-29T06:50:24Z,1,INC-014,fault_effect
2026-05-29T06:50:29Z,1,INC-014,fault_effect
2026-05-29T06:50:34Z,1,INC-014,fault_effect
2026-05-29T06:50:39Z,0,,normal
2026-05-29T06:50:44Z,0,,normal
2026-05-29T06:50:49Z,0,,normal
2026-05-29T06:50:54Z,0,,normal
2026-05-29T06:50:59Z,0,,normal
2026-05-29T06:51:04Z,0,,normal
2026-05-29T06:51:09Z,0,,normal
2026-05-29T06:51:14Z,0,,normal
2026-05-29T06:51:19Z,0,,normal
2026-05-29T06:51:24Z,0,,normal
2026-05-29T06:51:29Z,0,,normal
2026-05-29T06:51:34Z,0,,normal
2026-05-29T06:51:39Z,0,,normal
2026-05-29T06:51:44Z,0,,normal
2026-05-29T06:51:49Z,0,,normal
2026-05-29T06:51:54Z,0,,normal
2026-05-29T06:51:59Z,0,,normal
2026-05-29T06:52:04Z,0,,normal
2026-05-29T06:52:09Z,0,,normal
2026-05-29T06:52:14Z,0,,normal
2026-05-29T06:52:19Z,0,,normal
2026-05-29T06:52:24Z,0,,normal
2026-05-29T06:52:29Z,0,,normal
2026-05-29T06:52:34Z,0,,normal
2026-05-29T06:52:39Z,0,,normal
2026-05-29T06:52:44Z,0,,normal
2026-05-29T06:52:49Z,0,,normal
2026-05-29T06:52:54Z,0,,normal
2026-05-29T06:52:59Z,0,,normal
2026-05-29T06:53:04Z,0,,normal
2026-05-29T06:53:09Z,0,,normal
2026-05-29T06:53:14Z,0,,normal
2026-05-29T06:53:19Z,0,,normal
2026-05-29T06:53:24Z,0,,normal
2026-05-29T06:53:29Z,0,,normal
2026-05-29T06:53:34Z,0,,normal
2026-05-29T06:53:39Z,0,,normal
2026-05-29T06:53:44Z,0,,normal
2026-05-29T06:53:49Z,0,,normal
2026-05-29T06:53:54Z,0,,normal
2026-05-29T06:53:59Z,0,,normal
2026-05-29T06:54:04Z,0,,normal
2026-05-29T06:54:09Z,0,,normal
2026-05-29T06:54:14Z,0,,normal
2026-05-29T06:54:19Z,0,,normal
2026-05-29T06:54:24Z,0,,normal
2026-05-29T06:54:29Z,0,,normal
2026-05-29T06:54:34Z,0,,normal
2026-05-29T06:54:39Z,0,,normal
2026-05-29T06:54:44Z,0,,normal
2026-05-29T06:54:49Z,0,,normal
2026-05-29T06:54:54Z,0,,normal
2026-05-29T06:54:59Z,0,,normal
2026-05-29T06:55:04Z,0,,normal
2026-05-29T06:55:09Z,0,,normal
2026-05-29T06:55:14Z,0,,normal
2026-05-29T06:55:19Z,0,,normal
2026-05-29T06:55:24Z,0,,normal
2026-05-29T06:55:29Z,0,,normal
2026-05-29T06:55:34Z,0,,normal
2026-05-29T06:55:39Z,0,,normal
2026-05-29T06:55:44Z,0,,normal
2026-05-29T06:55:49Z,0,,normal
2026-05-29T06:55:54Z,0,,normal
2026-05-29T06:55:59Z,0,,normal
2026-05-29T06:56:04Z,0,,normal
2026-05-29T06:56:09Z,0,,normal
2026-05-29T06:56:14Z,0,,normal
2026-05-29T06:56:19Z,0,,normal
2026-05-29T06:56:24Z,0,,normal
2026-05-29T06:56:29Z,0,,normal
2026-05-29T06:56:34Z,0,,normal
2026-05-29T06:56:39Z,0,,normal
2026-05-29T06:56:44Z,0,,normal
2026-05-29T06:56:49Z,0,,normal
2026-05-29T06:56:54Z,1,INC-015,fault_effect
2026-05-29T06:56:59Z,1,INC-015,fault_effect
2026-05-29T06:57:04Z,1,INC-015,fault_effect
2026-05-29T06:57:09Z,1,INC-015,fault_effect
2026-05-29T06:57:14Z,1,INC-015,fault_effect
2026-05-29T06:57:19Z,1,INC-015,fault_effect
2026-05-29T06:57:24Z,1,INC-015,fault_effect
2026-05-29T06:57:29Z,1,INC-015,fault_effect
2026-05-29T06:57:34Z,1,INC-015,fault_effect
2026-05-29T06:57:39Z,1,INC-015,fault_effect
2026-05-29T06:57:44Z,1,INC-015,fault_effect
2026-05-29T06:57:49Z,1,INC-015,fault_effect
2026-05-29T06:57:54Z,0,,normal
2026-05-29T06:57:59Z,0,,normal
2026-05-29T06:58:04Z,0,,normal
2026-05-29T06:58:09Z,0,,normal
2026-05-29T06:58:14Z,0,,normal
2026-05-29T06:58:19Z,0,,normal
2026-05-29T06:58:24Z,0,,normal
2026-05-29T06:58:29Z,0,,normal
2026-05-29T06:58:34Z,0,,normal
2026-05-29T06:58:39Z,0,,normal
2026-05-29T06:58:44Z,0,,normal
2026-05-29T06:58:49Z,0,,normal
2026-05-29T06:58:54Z,0,,normal
2026-05-29T06:58:59Z,0,,normal
2026-05-29T06:59:04Z,0,,normal
2026-05-29T06:59:09Z,0,,normal
2026-05-29T06:59:14Z,0,,normal
2026-05-29T06:59:19Z,0,,normal
2026-05-29T06:59:24Z,0,,normal
2026-05-29T06:59:29Z,0,,normal
2026-05-29T06:59:34Z,0,,normal
2026-05-29T06:59:39Z,0,,normal
2026-05-29T06:59:44Z,0,,normal
2026-05-29T06:59:49Z,0,,normal
2026-05-29T06:59:54Z,0,,normal
2026-05-29T06:59:59Z,0,,normal
2026-05-29T07:00:04Z,0,,normal
2026-05-29T07:00:09Z,0,,normal
2026-05-29T07:00:14Z,0,,normal
2026-05-29T07:00:19Z,0,,normal
2026-05-29T07:00:24Z,0,,normal
2026-05-29T07:00:29Z,0,,normal
2026-05-29T07:00:34Z,0,,normal
2026-05-29T07:00:39Z,0,,normal
2026-05-29T07:00:44Z,0,,normal
2026-05-29T07:00:49Z,0,,normal
2026-05-29T07:00:54Z,0,,normal
2026-05-29T07:00:59Z,0,,normal
2026-05-29T07:01:04Z,0,,normal
2026-05-29T07:01:09Z,0,,normal
2026-05-29T07:01:14Z,0,,normal
2026-05-29T07:01:19Z,0,,normal
2026-05-29T07:01:24Z,0,,normal
2026-05-29T07:01:29Z,0,,normal
2026-05-29T07:01:34Z,0,,normal
2026-05-29T07:01:39Z,0,,normal
2026-05-29T07:01:44Z,0,,normal
2026-05-29T07:01:49Z,0,,normal
2026-05-29T07:01:54Z,0,,normal
2026-05-29T07:01:59Z,0,,normal
2026-05-29T07:02:04Z,0,,normal
2026-05-29T07:02:09Z,0,,normal
2026-05-29T07:02:14Z,0,,normal
2026-05-29T07:02:19Z,1,INC-016,fault_effect
2026-05-29T07:02:24Z,1,INC-016,fault_effect
2026-05-29T07:02:29Z,1,INC-016,fault_effect
2026-05-29T07:02:34Z,1,INC-016,fault_effect
2026-05-29T07:02:39Z,1,INC-016,fault_effect
2026-05-29T07:02:44Z,1,INC-016,fault_effect
2026-05-29T07:02:49Z,1,INC-016,fault_effect
2026-05-29T07:02:54Z,1,INC-016,fault_effect
2026-05-29T07:02:59Z,1,INC-016,fault_effect
2026-05-29T07:03:04Z,1,INC-016,fault_effect
2026-05-29T07:03:09Z,1,INC-016,fault_effect
2026-05-29T07:03:14Z,1,INC-016,fault_effect
2026-05-29T07:03:19Z,0,,normal
2026-05-29T07:03:24Z,0,,normal
2026-05-29T07:03:29Z,0,,normal
2026-05-29T07:03:34Z,0,,normal
2026-05-29T07:03:39Z,0,,normal
2026-05-29T07:03:44Z,0,,normal
2026-05-29T07:03:49Z,0,,normal
2026-05-29T07:03:54Z,0,,normal
2026-05-29T07:03:59Z,0,,normal
2026-05-29T07:04:04Z,0,,normal
2026-05-29T07:04:09Z,0,,normal
2026-05-29T07:04:14Z,0,,normal
2026-05-29T07:04:19Z,0,,normal
2026-05-29T07:04:24Z,0,,normal
2026-05-29T07:04:29Z,0,,normal
2026-05-29T07:04:34Z,0,,normal
2026-05-29T07:04:39Z,0,,normal
2026-05-29T07:04:44Z,0,,normal
2026-05-29T07:04:49Z,0,,normal
2026-05-29T07:04:54Z,0,,normal
2026-05-29T07:04:59Z,0,,normal
2026-05-29T07:05:04Z,0,,normal
2026-05-29T07:05:09Z,0,,normal
2026-05-29T07:05:14Z,0,,normal
2026-05-29T07:05:19Z,0,,normal
2026-05-29T07:05:24Z,0,,normal
2026-05-29T07:05:29Z,0,,normal
2026-05-29T07:05:34Z,0,,normal
2026-05-29T07:05:39Z,0,,normal
2026-05-29T07:05:44Z,0,,normal
2026-05-29T07:05:49Z,0,,normal
2026-05-29T07:05:54Z,0,,normal
2026-05-29T07:05:59Z,0,,normal
2026-05-29T07:06:04Z,0,,normal
2026-05-29T07:06:09Z,0,,normal
2026-05-29T07:06:14Z,0,,normal
2026-05-29T07:06:19Z,0,,normal
2026-05-29T07:06:24Z,0,,normal
2026-05-29T07:06:29Z,0,,normal
2026-05-29T07:06:34Z,0,,normal
2026-05-29T07:06:39Z,0,,normal
2026-05-29T07:06:44Z,0,,normal
2026-05-29T07:06:49Z,0,,normal
2026-05-29T07:06:54Z,0,,normal
2026-05-29T07:06:59Z,0,,normal
2026-05-29T07:07:04Z,0,,normal
2026-05-29T07:07:09Z,0,,normal
2026-05-29T07:07:14Z,0,,normal
2026-05-29T07:07:19Z,0,,normal
2026-05-29T07:07:24Z,0,,normal
2026-05-29T07:07:29Z,0,,normal
2026-05-29T07:07:34Z,0,,normal
2026-05-29T07:07:39Z,0,,normal
2026-05-29T07:07:44Z,0,,normal
2026-05-29T07:07:49Z,0,,normal
2026-05-29T07:07:54Z,0,,normal
2026-05-29T07:07:59Z,0,,normal
2026-05-29T07:08:04Z,0,,normal
2026-05-29T07:08:09Z,0,,normal
2026-05-29T07:08:14Z,0,,normal
2026-05-29T07:08:19Z,0,,normal
2026-05-29T07:08:24Z,0,,normal
2026-05-29T07:08:29Z,0,,normal
2026-05-29T07:08:34Z,0,,normal
2026-05-29T07:08:39Z,0,,normal
2026-05-29T07:08:44Z,0,,normal
2026-05-29T07:08:49Z,0,,normal
2026-05-29T07:08:54Z,0,,normal
2026-05-29T07:08:59Z,0,,normal
2026-05-29T07:09:04Z,0,,normal
2026-05-29T07:09:09Z,0,,normal
2026-05-29T07:09:14Z,0,,normal
2026-05-29T07:09:19Z,0,,normal
2026-05-29T07:09:24Z,0,,normal
2026-05-29T07:09:29Z,0,,normal
2026-05-29T07:09:34Z,0,,normal
2026-05-29T07:09:39Z,0,,normal
2026-05-29T07:09:44Z,0,,normal
